Date;ticker;Close
2022-07-18;RCSL4.SA;1.6596120595932007
2022-07-19;RCSL4.SA;1.6098239421844482
2022-07-20;RCSL4.SA;1.64301598072052
2022-07-21;RCSL4.SA;1.7094000577926636
2022-07-22;RCSL4.SA;1.6762080192565918
2022-07-25;RCSL4.SA;1.6762080192565918
2022-07-26;RCSL4.SA;1.6762080192565918
2022-07-27;RCSL4.SA;1.7094000577926636
2022-07-28;RCSL4.SA;1.7094000577926636
2022-07-29;RCSL4.SA;1.725996971130371
2022-08-01;RCSL4.SA;1.7425930500030518
2022-08-02;RCSL4.SA;1.7425930500030518
2022-08-03;RCSL4.SA;1.8421690464019775
2022-08-04;RCSL4.SA;1.858765959739685
2022-08-05;RCSL4.SA;1.8421690464019775
2022-08-08;RCSL4.SA;1.858765959739685
2022-08-09;RCSL4.SA;1.858765959739685
2022-08-10;RCSL4.SA;1.858765959739685
2022-08-11;RCSL4.SA;1.8089770078659058
2022-08-12;RCSL4.SA;1.8421690464019775
2022-08-15;RCSL4.SA;1.8919579982757568
2022-08-16;RCSL4.SA;1.858765959739685
2022-08-17;RCSL4.SA;1.775784969329834
2022-08-18;RCSL4.SA;1.725996971130371
2022-08-19;RCSL4.SA;1.7094000577926636
2022-08-22;RCSL4.SA;1.692803978919983
2022-08-23;RCSL4.SA;1.7094000577926636
2022-08-24;RCSL4.SA;1.725996971130371
2022-08-25;RCSL4.SA;1.7591890096664429
2022-08-26;RCSL4.SA;1.725996971130371
2022-08-29;RCSL4.SA;1.7094000577926636
2022-08-30;RCSL4.SA;1.7094000577926636
2022-08-31;RCSL4.SA;1.7094000577926636
2022-09-01;RCSL4.SA;1.7094000577926636
2022-09-02;RCSL4.SA;1.725996971130371
2022-09-05;RCSL4.SA;1.725996971130371
2022-09-06;RCSL4.SA;1.7094000577926636
2022-09-08;RCSL4.SA;1.692803978919983
2022-09-09;RCSL4.SA;1.7094000577926636
2022-09-12;RCSL4.SA;1.7094000577926636
2022-09-13;RCSL4.SA;1.725996971130371
2022-09-14;RCSL4.SA;1.858765959739685
2022-09-15;RCSL4.SA;1.8089770078659058
2022-09-16;RCSL4.SA;1.7425930500030518
2022-09-19;RCSL4.SA;1.725996971130371
2022-09-20;RCSL4.SA;1.6762080192565918
2022-09-21;RCSL4.SA;1.6762080192565918
2022-09-22;RCSL4.SA;1.692803978919983
2022-09-23;RCSL4.SA;1.626420021057129
2022-09-26;RCSL4.SA;1.6762080192565918
2022-09-27;RCSL4.SA;1.6596120595932007
2022-09-28;RCSL4.SA;1.626420021057129
2022-09-29;RCSL4.SA;1.626420021057129
2022-09-30;RCSL4.SA;1.6098239421844482
2022-10-03;RCSL4.SA;1.6596120595932007
2022-10-04;RCSL4.SA;1.692803978919983
2022-10-05;RCSL4.SA;1.6762080192565918
2022-10-06;RCSL4.SA;1.7094000577926636
2022-10-07;RCSL4.SA;1.725996971130371
2022-10-10;RCSL4.SA;1.7094000577926636
2022-10-11;RCSL4.SA;1.692803978919983
2022-10-13;RCSL4.SA;1.7094000577926636
2022-10-14;RCSL4.SA;1.6762080192565918
2022-10-17;RCSL4.SA;1.6596120595932007
2022-10-18;RCSL4.SA;1.6596120595932007
2022-10-19;RCSL4.SA;1.64301598072052
2022-10-20;RCSL4.SA;1.6098239421844482
2022-10-21;RCSL4.SA;1.626420021057129
2022-10-24;RCSL4.SA;1.626420021057129
2022-10-25;RCSL4.SA;1.626420021057129
2022-10-26;RCSL4.SA;1.626420021057129
2022-10-27;RCSL4.SA;1.626420021057129
2022-10-28;RCSL4.SA;1.8089770078659058
2022-10-31;RCSL4.SA;1.7425930500030518
2022-11-01;RCSL4.SA;1.8089770078659058
2022-11-03;RCSL4.SA;1.908553957939148
2022-11-04;RCSL4.SA;1.908553957939148
2022-11-07;RCSL4.SA;1.8089770078659058
2022-11-08;RCSL4.SA;1.7591890096664429
2022-11-09;RCSL4.SA;1.7425930500030518
2022-11-10;RCSL4.SA;1.692803978919983
2022-11-11;RCSL4.SA;1.6098239421844482
2022-11-14;RCSL4.SA;1.57663094997406
2022-11-16;RCSL4.SA;1.560034990310669
2022-11-17;RCSL4.SA;1.427266001701355
2022-11-18;RCSL4.SA;1.3442859649658203
2022-11-21;RCSL4.SA;1.377478003501892
2022-11-22;RCSL4.SA;1.360882043838501
2022-11-23;RCSL4.SA;1.3276900053024292
2022-11-24;RCSL4.SA;1.4106700420379639
2022-11-25;RCSL4.SA;1.443861961364746
2022-11-28;RCSL4.SA;1.360882043838501
2022-11-29;RCSL4.SA;1.3276900053024292
2022-11-30;RCSL4.SA;1.360882043838501
2022-12-01;RCSL4.SA;1.3442859649658203
2022-12-02;RCSL4.SA;1.4106700420379639
2022-12-05;RCSL4.SA;1.377478003501892
2022-12-06;RCSL4.SA;1.377478003501892
2022-12-07;RCSL4.SA;1.360882043838501
2022-12-08;RCSL4.SA;1.27790105342865
2022-12-09;RCSL4.SA;1.2115169763565063
2022-12-12;RCSL4.SA;1.2613049745559692
2022-12-13;RCSL4.SA;1.294497013092041
2022-12-14;RCSL4.SA;1.1949210166931152
2022-12-15;RCSL4.SA;1.1285359859466553
2022-12-16;RCSL4.SA;1.0455549955368042
2022-12-19;RCSL4.SA;1.0787479877471924
2022-12-20;RCSL4.SA;1.0953439474105835
2022-12-21;RCSL4.SA;1.0953439474105835
2022-12-22;RCSL4.SA;1.161728024482727
2022-12-23;RCSL4.SA;1.228113055229187
2022-12-26;RCSL4.SA;1.2447090148925781
2022-12-27;RCSL4.SA;1.3200000524520874
2022-12-28;RCSL4.SA;1.2799999713897705
2022-12-29;RCSL4.SA;1.2000000476837158
2022-01-03;CSED3.SA;7.300000190734863
2022-01-04;CSED3.SA;6.699999809265137
2022-01-05;CSED3.SA;5.920000076293945
2022-01-06;CSED3.SA;6.010000228881836
2022-01-07;CSED3.SA;6.199999809265137
2022-01-10;CSED3.SA;6.010000228881836
2022-01-11;CSED3.SA;6.699999809265137
2022-01-12;CSED3.SA;6.349999904632568
2022-01-13;CSED3.SA;5.929999828338623
2022-01-14;CSED3.SA;5.829999923706055
2022-01-17;CSED3.SA;5.650000095367432
2022-01-18;CSED3.SA;5.980000019073486
2022-01-19;CSED3.SA;5.78000020980835
2022-01-20;CSED3.SA;6.170000076293945
2022-01-21;CSED3.SA;6.300000190734863
2022-01-24;CSED3.SA;6.380000114440918
2022-01-25;CSED3.SA;6.349999904632568
2022-01-26;CSED3.SA;6.050000190734863
2022-01-27;CSED3.SA;6.340000152587891
2022-01-28;CSED3.SA;6.070000171661377
2022-01-31;CSED3.SA;6.25
2022-02-01;CSED3.SA;6.449999809265137
2022-02-02;CSED3.SA;6.300000190734863
2022-02-03;CSED3.SA;5.949999809265137
2022-02-04;CSED3.SA;5.559999942779541
2022-02-07;CSED3.SA;5.659999847412109
2022-02-08;CSED3.SA;5.619999885559082
2022-02-09;CSED3.SA;5.630000114440918
2022-02-10;CSED3.SA;5.78000020980835
2022-02-11;CSED3.SA;5.920000076293945
2022-02-14;CSED3.SA;5.789999961853027
2022-02-15;CSED3.SA;5.46999979019165
2022-02-16;CSED3.SA;5.599999904632568
2022-02-17;CSED3.SA;5.480000019073486
2022-02-18;CSED3.SA;5.400000095367432
2022-02-21;CSED3.SA;5.150000095367432
2022-02-22;CSED3.SA;5.199999809265137
2022-02-23;CSED3.SA;5.039999961853027
2022-02-24;CSED3.SA;5.21999979019165
2022-02-25;CSED3.SA;5.090000152587891
2022-03-02;CSED3.SA;4.929999828338623
2022-03-03;CSED3.SA;4.900000095367432
2022-03-04;CSED3.SA;4.699999809265137
2022-03-07;CSED3.SA;4.349999904632568
2022-03-08;CSED3.SA;4.510000228881836
2022-03-09;CSED3.SA;4.699999809265137
2022-03-10;CSED3.SA;4.699999809265137
2022-03-11;CSED3.SA;4.5
2022-03-14;CSED3.SA;4.309999942779541
2022-03-15;CSED3.SA;4.25
2022-03-16;CSED3.SA;4.449999809265137
2022-03-17;CSED3.SA;4.309999942779541
2022-03-18;CSED3.SA;4.690000057220459
2022-03-21;CSED3.SA;4.46999979019165
2022-03-22;CSED3.SA;4.650000095367432
2022-03-23;CSED3.SA;4.789999961853027
2022-03-24;CSED3.SA;4.809999942779541
2022-03-25;CSED3.SA;5.079999923706055
2022-03-28;CSED3.SA;4.949999809265137
2022-03-29;CSED3.SA;4.929999828338623
2022-03-30;CSED3.SA;5.090000152587891
2022-03-31;CSED3.SA;4.789999961853027
2022-04-01;CSED3.SA;4.869999885559082
2022-04-04;CSED3.SA;4.829999923706055
2022-04-05;CSED3.SA;4.619999885559082
2022-04-06;CSED3.SA;4.599999904632568
2022-04-07;CSED3.SA;4.789999961853027
2022-04-08;CSED3.SA;4.539999961853027
2022-04-11;CSED3.SA;4.360000133514404
2022-04-12;CSED3.SA;4.230000019073486
2022-04-13;CSED3.SA;4.349999904632568
2022-04-14;CSED3.SA;4.110000133514404
2022-04-18;CSED3.SA;4.139999866485596
2022-04-19;CSED3.SA;4.230000019073486
2022-04-20;CSED3.SA;4.039999961853027
2022-04-22;CSED3.SA;3.9000000953674316
2022-04-25;CSED3.SA;4.099999904632568
2022-04-26;CSED3.SA;3.890000104904175
2022-04-27;CSED3.SA;3.7699999809265137
2022-04-28;CSED3.SA;3.7200000286102295
2022-04-29;CSED3.SA;3.6600000858306885
2022-05-02;CSED3.SA;3.5899999141693115
2022-05-03;CSED3.SA;3.509999990463257
2022-05-04;CSED3.SA;3.5999999046325684
2022-05-05;CSED3.SA;3.5299999713897705
2022-05-06;CSED3.SA;3.5
2022-05-09;CSED3.SA;3.3399999141693115
2022-05-10;CSED3.SA;3.25
2022-05-11;CSED3.SA;3.2699999809265137
2022-05-12;CSED3.SA;3.319999933242798
2022-05-13;CSED3.SA;3.630000114440918
2022-05-16;CSED3.SA;3.680000066757202
2022-05-17;CSED3.SA;3.6500000953674316
2022-05-18;CSED3.SA;3.6600000858306885
2022-05-19;CSED3.SA;3.509999990463257
2022-05-20;CSED3.SA;3.5199999809265137
2022-05-23;CSED3.SA;3.5999999046325684
2022-05-24;CSED3.SA;3.5
2022-05-25;CSED3.SA;3.6700000762939453
2022-05-26;CSED3.SA;3.809999942779541
2022-05-27;CSED3.SA;3.7799999713897705
2022-05-30;CSED3.SA;3.8499999046325684
2022-05-31;CSED3.SA;3.8399999141693115
2022-06-01;CSED3.SA;3.740000009536743
2022-06-02;CSED3.SA;3.680000066757202
2022-06-03;CSED3.SA;3.5899999141693115
2022-06-06;CSED3.SA;3.440000057220459
2022-06-07;CSED3.SA;3.3499999046325684
2022-06-08;CSED3.SA;3.259999990463257
2022-06-09;CSED3.SA;3.4800000190734863
2022-06-10;CSED3.SA;3.2100000381469727
2022-06-13;CSED3.SA;3.059999942779541
2022-06-14;CSED3.SA;3.059999942779541
2022-06-15;CSED3.SA;3.319999933242798
2022-06-17;CSED3.SA;3.450000047683716
2022-06-20;CSED3.SA;3.4700000286102295
2022-06-21;CSED3.SA;3.430000066757202
2022-06-22;CSED3.SA;3.299999952316284
2022-06-23;CSED3.SA;3.3299999237060547
2022-06-24;CSED3.SA;3.3499999046325684
2022-06-27;CSED3.SA;3.2200000286102295
2022-06-28;CSED3.SA;3.049999952316284
2022-06-29;CSED3.SA;2.9000000953674316
2022-06-30;CSED3.SA;2.9100000858306885
2022-07-01;CSED3.SA;2.930000066757202
2022-07-04;CSED3.SA;3.0199999809265137
2022-07-05;CSED3.SA;2.950000047683716
2022-07-06;CSED3.SA;3.190000057220459
2022-07-07;CSED3.SA;3.4000000953674316
2022-07-08;CSED3.SA;3.3499999046325684
2022-07-11;CSED3.SA;3.3499999046325684
2022-07-12;CSED3.SA;3.450000047683716
2022-07-13;CSED3.SA;3.6500000953674316
2022-07-14;CSED3.SA;3.680000066757202
2022-07-15;CSED3.SA;3.6700000762939453
2022-07-18;CSED3.SA;3.799999952316284
2022-07-19;CSED3.SA;3.630000114440918
2022-07-20;CSED3.SA;3.799999952316284
2022-07-21;CSED3.SA;3.700000047683716
2022-07-22;CSED3.SA;3.7899999618530273
2022-07-25;CSED3.SA;3.5999999046325684
2022-07-26;CSED3.SA;3.6500000953674316
2022-07-27;CSED3.SA;3.700000047683716
2022-07-28;CSED3.SA;3.75
2022-07-29;CSED3.SA;3.5999999046325684
2022-08-01;CSED3.SA;3.6500000953674316
2022-08-02;CSED3.SA;3.6500000953674316
2022-08-03;CSED3.SA;3.8499999046325684
2022-08-04;CSED3.SA;3.9200000762939453
2022-08-05;CSED3.SA;3.869999885559082
2022-08-08;CSED3.SA;3.8499999046325684
2022-08-09;CSED3.SA;3.819999933242798
2022-08-10;CSED3.SA;3.930000066757202
2022-08-11;CSED3.SA;3.940000057220459
2022-08-12;CSED3.SA;3.9000000953674316
2022-08-15;CSED3.SA;4.320000171661377
2022-08-16;CSED3.SA;4.300000190734863
2022-08-17;CSED3.SA;4.309999942779541
2022-08-18;CSED3.SA;4.210000038146973
2022-08-19;CSED3.SA;4.360000133514404
2022-08-22;CSED3.SA;4.389999866485596
2022-08-23;CSED3.SA;4.449999809265137
2022-08-24;CSED3.SA;4.480000019073486
2022-08-25;CSED3.SA;4.630000114440918
2022-08-26;CSED3.SA;4.789999961853027
2022-08-29;CSED3.SA;4.769999980926514
2022-08-30;CSED3.SA;4.630000114440918
2022-08-31;CSED3.SA;4.650000095367432
2022-09-01;CSED3.SA;4.71999979019165
2022-09-02;CSED3.SA;4.650000095367432
2022-09-05;CSED3.SA;4.650000095367432
2022-09-06;CSED3.SA;4.599999904632568
2022-09-08;CSED3.SA;4.550000190734863
2022-09-09;CSED3.SA;4.579999923706055
2022-09-12;CSED3.SA;4.599999904632568
2022-09-13;CSED3.SA;4.599999904632568
2022-09-14;CSED3.SA;4.449999809265137
2022-09-15;CSED3.SA;4.400000095367432
2022-09-16;CSED3.SA;4.199999809265137
2022-09-19;CSED3.SA;4.5
2022-09-20;CSED3.SA;4.5
2022-09-21;CSED3.SA;4.53000020980835
2022-09-22;CSED3.SA;4.630000114440918
2022-09-23;CSED3.SA;4.630000114440918
2022-09-26;CSED3.SA;4.550000190734863
2022-09-27;CSED3.SA;4.550000190734863
2022-09-28;CSED3.SA;4.730000019073486
2022-09-29;CSED3.SA;4.769999980926514
2022-09-30;CSED3.SA;4.929999828338623
2022-10-03;CSED3.SA;4.849999904632568
2022-10-04;CSED3.SA;4.96999979019165
2022-10-05;CSED3.SA;4.960000038146973
2022-10-06;CSED3.SA;5.269999980926514
2022-10-07;CSED3.SA;5.269999980926514
2022-10-10;CSED3.SA;5.269999980926514
2022-10-11;CSED3.SA;5.269999980926514
2022-10-13;CSED3.SA;5.309999942779541
2022-10-14;CSED3.SA;5.309999942779541
2022-10-17;CSED3.SA;5.309999942779541
2022-10-18;CSED3.SA;5.360000133514404
2022-10-19;CSED3.SA;5.179999828338623
2022-10-20;CSED3.SA;5.260000228881836
2022-10-21;CSED3.SA;5.150000095367432
2022-10-24;CSED3.SA;5.099999904632568
2022-10-25;CSED3.SA;5.179999828338623
2022-10-26;CSED3.SA;5.179999828338623
2022-10-27;CSED3.SA;5.5
2022-10-28;CSED3.SA;5.699999809265137
2022-10-31;CSED3.SA;5.800000190734863
2022-11-01;CSED3.SA;5.900000095367432
2022-11-03;CSED3.SA;5.690000057220459
2022-11-04;CSED3.SA;5.599999904632568
2022-11-07;CSED3.SA;5.079999923706055
2022-11-08;CSED3.SA;4.849999904632568
2022-11-09;CSED3.SA;4.570000171661377
2022-11-10;CSED3.SA;4.010000228881836
2022-11-11;CSED3.SA;4.119999885559082
2022-11-14;CSED3.SA;4.099999904632568
2022-11-16;CSED3.SA;3.950000047683716
2022-11-17;CSED3.SA;4.099999904632568
2022-11-18;CSED3.SA;3.930000066757202
2022-11-21;CSED3.SA;4.090000152587891
2022-11-22;CSED3.SA;3.8499999046325684
2022-11-23;CSED3.SA;3.809999942779541
2022-11-24;CSED3.SA;3.9800000190734863
2022-11-25;CSED3.SA;3.890000104904175
2022-11-28;CSED3.SA;3.7899999618530273
2022-11-29;CSED3.SA;3.9000000953674316
2022-11-30;CSED3.SA;4.150000095367432
2022-12-01;CSED3.SA;4.119999885559082
2022-12-02;CSED3.SA;4.309999942779541
2022-12-05;CSED3.SA;4.150000095367432
2022-12-06;CSED3.SA;4.150000095367432
2022-12-07;CSED3.SA;4.0
2022-12-08;CSED3.SA;3.9000000953674316
2022-12-09;CSED3.SA;3.9000000953674316
2022-12-12;CSED3.SA;3.799999952316284
2022-12-13;CSED3.SA;3.7899999618530273
2022-12-14;CSED3.SA;3.9000000953674316
2022-12-15;CSED3.SA;3.890000104904175
2022-12-16;CSED3.SA;3.7300000190734863
2022-12-19;CSED3.SA;3.819999933242798
2022-12-20;CSED3.SA;3.950000047683716
2022-12-21;CSED3.SA;3.9100000858306885
2022-12-22;CSED3.SA;3.9000000953674316
2022-12-23;CSED3.SA;3.9700000286102295
2022-12-26;CSED3.SA;3.990000009536743
2022-12-27;CSED3.SA;3.8299999237060547
2022-12-28;CSED3.SA;3.869999885559082
2022-12-29;CSED3.SA;3.8399999141693115
2022-01-03;SEQL3.SA;13.220000267028809
2022-01-04;SEQL3.SA;12.029999732971191
2022-01-05;SEQL3.SA;10.989999771118164
2022-01-06;SEQL3.SA;11.0600004196167
2022-01-07;SEQL3.SA;10.9399995803833
2022-01-10;SEQL3.SA;11.449999809265137
2022-01-11;SEQL3.SA;12.229999542236328
2022-01-12;SEQL3.SA;12.399999618530273
2022-01-13;SEQL3.SA;12.109999656677246
2022-01-14;SEQL3.SA;11.579999923706055
2022-01-17;SEQL3.SA;11.84000015258789
2022-01-18;SEQL3.SA;11.180000305175781
2022-01-19;SEQL3.SA;11.470000267028809
2022-01-20;SEQL3.SA;13.0
2022-01-21;SEQL3.SA;12.859999656677246
2022-01-24;SEQL3.SA;12.5
2022-01-25;SEQL3.SA;13.15999984741211
2022-01-26;SEQL3.SA;13.680000305175781
2022-01-27;SEQL3.SA;14.390000343322754
2022-01-28;SEQL3.SA;14.180000305175781
2022-01-31;SEQL3.SA;15.260000228881836
2022-02-01;SEQL3.SA;14.829999923706055
2022-02-02;SEQL3.SA;14.829999923706055
2022-02-03;SEQL3.SA;14.720000267028809
2022-02-04;SEQL3.SA;14.979999542236328
2022-02-07;SEQL3.SA;14.890000343322754
2022-02-08;SEQL3.SA;14.859999656677246
2022-02-09;SEQL3.SA;14.9399995803833
2022-02-10;SEQL3.SA;15.0600004196167
2022-02-11;SEQL3.SA;14.850000381469727
2022-02-14;SEQL3.SA;14.619999885559082
2022-02-15;SEQL3.SA;15.270000457763672
2022-02-16;SEQL3.SA;15.199999809265137
2022-02-17;SEQL3.SA;15.0
2022-02-18;SEQL3.SA;14.380000114440918
2022-02-21;SEQL3.SA;13.899999618530273
2022-02-22;SEQL3.SA;14.449999809265137
2022-02-23;SEQL3.SA;14.850000381469727
2022-02-24;SEQL3.SA;14.8100004196167
2022-02-25;SEQL3.SA;15.039999961853027
2022-03-02;SEQL3.SA;15.100000381469727
2022-03-03;SEQL3.SA;15.649999618530273
2022-03-04;SEQL3.SA;14.850000381469727
2022-03-07;SEQL3.SA;12.510000228881836
2022-03-08;SEQL3.SA;13.039999961853027
2022-03-09;SEQL3.SA;14.25
2022-03-10;SEQL3.SA;13.069999694824219
2022-03-11;SEQL3.SA;11.0
2022-03-14;SEQL3.SA;10.300000190734863
2022-03-15;SEQL3.SA;10.649999618530273
2022-03-16;SEQL3.SA;10.5600004196167
2022-03-17;SEQL3.SA;10.5
2022-03-18;SEQL3.SA;11.319999694824219
2022-03-21;SEQL3.SA;10.949999809265137
2022-03-22;SEQL3.SA;11.529999732971191
2022-03-23;SEQL3.SA;10.75
2022-03-24;SEQL3.SA;11.350000381469727
2022-03-25;SEQL3.SA;11.640000343322754
2022-03-28;SEQL3.SA;11.680000305175781
2022-03-29;SEQL3.SA;12.1899995803833
2022-03-30;SEQL3.SA;12.399999618530273
2022-03-31;SEQL3.SA;12.5
2022-04-01;SEQL3.SA;13.15999984741211
2022-04-04;SEQL3.SA;12.819999694824219
2022-04-05;SEQL3.SA;12.09000015258789
2022-04-06;SEQL3.SA;11.170000076293945
2022-04-07;SEQL3.SA;11.109999656677246
2022-04-08;SEQL3.SA;10.720000267028809
2022-04-11;SEQL3.SA;10.199999809265137
2022-04-12;SEQL3.SA;10.210000038146973
2022-04-13;SEQL3.SA;10.369999885559082
2022-04-14;SEQL3.SA;10.170000076293945
2022-04-18;SEQL3.SA;10.260000228881836
2022-04-19;SEQL3.SA;11.0
2022-04-20;SEQL3.SA;11.109999656677246
2022-04-22;SEQL3.SA;10.770000457763672
2022-04-25;SEQL3.SA;11.529999732971191
2022-04-26;SEQL3.SA;11.069999694824219
2022-04-27;SEQL3.SA;11.0600004196167
2022-04-28;SEQL3.SA;11.390000343322754
2022-04-29;SEQL3.SA;10.710000038146973
2022-05-02;SEQL3.SA;10.359999656677246
2022-05-03;SEQL3.SA;10.890000343322754
2022-05-04;SEQL3.SA;10.9399995803833
2022-05-05;SEQL3.SA;10.220000267028809
2022-05-06;SEQL3.SA;9.779999732971191
2022-05-09;SEQL3.SA;8.380000114440918
2022-05-10;SEQL3.SA;8.0
